query	page	country	clicks	impressions	ctr	position	start_date	end_date	domain
executive search firms chicago	https://www.energists.com/location/chicago-energy-recruiters/	US	1.0	74.0	0.013513513513513514	40.554054054054056	2023-03-01	2023-01-31	energists.com
headhunter oil and gas	http://www.energists.com/	US	1.0	1.0	1.0	11.0	2023-03-01	2023-01-31	energists.com
headhunter renewable energy	https://www.energists.com/location/brisbane-energy-recruiters/	AU	1.0	3.0	0.3333333333333333	2.0	2023-03-01	2023-01-31	energists.com
headhunters dubai	https://www.energists.com/location/dubai-energy-recruiters/	AE	1.0	7.0	0.14285714285714285	29.571428571428573	2023-03-01	2023-01-31	energists.com
headhunters dubai	https://www.energists.com/location/dubai-energy-recruiters/	SA	1.0	1.0	1.0	18.0	2023-03-01	2023-01-31	energists.com
headhunters oil and gas industry	https://www.energists.com/sector/oil-gas-recruiters/	AE	1.0	2.0	0.5	6.0	2023-03-01	2023-01-31	energists.com
headhunters oil and gas industry	https://www.energists.com/sector/oil-gas-recruiters/	AR	1.0	3.0	0.3333333333333333	2.666666666666667	2023-03-01	2023-01-31	energists.com
headhunters oil and gas industry	https://www.energists.com/sector/oil-gas-recruiters/	PT	1.0	3.0	0.3333333333333333	3.0	2023-03-01	2023-01-31	energists.com
headhunters tulsa	https://www.energists.com/location/tulsa-energy-recruiters/	US	1.0	27.0	0.037037037037037035	10.592592592592593	2023-03-01	2023-01-31	energists.com
houston energy jobs	https://www.energists.com/location/houston-energy-recruiters/	DE	1.0	1.0	1.0	28.0	2023-03-01	2023-01-31	energists.com
offshore wind recruitment agencies	https://www.energists.com/location/boston-energy-recruiters/	US	1.0	2.0	0.5	27.0	2023-03-01	2023-01-31	energists.com
oil & gas headhunters	https://www.energists.com/location/denver-energy-recruiters/	US	1.0	1.0	1.0	4.0	2023-03-01	2023-01-31	energists.com
oil & gas headhunters	https://www.energists.com/sector/oil-gas-recruiters/	US	1.0	14.0	0.07142857142857142	2.357142857142857	2023-03-01	2023-01-31	energists.com
oil & gas recruiters	https://www.energists.com/sector/oil-gas-recruiters/	US	1.0	77.0	0.012987012987012988	5.714285714285714	2023-03-01	2023-01-31	energists.com
oil & gas recruiters houston	https://www.energists.com/location/houston-energy-recruiters/	US	1.0	5.0	0.2	4.6	2023-03-01	2023-01-31	energists.com
oil & gas staffing agency	https://www.energists.com/sector/oil-gas-recruiters/	US	1.0	12.0	0.08333333333333333	8.416666666666668	2023-03-01	2023-01-31	energists.com
oil and gas executive recruiters	https://www.energists.com/sector/oil-gas-recruiters/	IN	1.0	6.0	0.16666666666666666	1.6666666666666665	2023-03-01	2023-01-31	energists.com
oil and gas executive recruiters	https://www.energists.com/sector/oil-gas-recruiters/	US	1.0	25.0	0.04	2.56	2023-03-01	2023-01-31	energists.com
oil and gas executive search	https://www.energists.com/sector/oil-gas-recruiters/	QA	1.0	1.0	1.0	4.0	2023-03-01	2023-01-31	energists.com
oil and gas executive search	https://www.energists.com/sector/oil-gas-recruiters/	US	1.0	148.0	0.006756756756756757	2.0743243243243246	2023-03-01	2023-01-31	energists.com
oil and gas executive search firms	https://www.energists.com/sector/oil-gas-recruiters/	US	1.0	9.0	0.1111111111111111	1.4444444444444444	2023-03-01	2023-01-31	energists.com
oil and gas headhunter	https://www.energists.com/sector/oil-gas-recruiters/	US	1.0	60.0	0.016666666666666666	2.7	2023-03-01	2023-01-31	energists.com
oil and gas headhunters	https://www.energists.com/sector/oil-gas-recruiters/	AE	1.0	4.0	0.25	8.75	2023-03-01	2023-01-31	energists.com
oil and gas headhunters	https://www.energists.com/sector/oil-gas-recruiters/	ID	1.0	5.0	0.2	3.4	2023-03-01	2023-01-31	energists.com
oil and gas headhunters	https://www.energists.com/sector/oil-gas-recruiters/	TN	1.0	1.0	1.0	7.0	2023-03-01	2023-01-31	energists.com
oil and gas job recruiters	https://www.energists.com/sector/oil-gas-recruiters/	US	1.0	5.0	0.2	3.8	2023-03-01	2023-01-31	energists.com
oil and gas recruiter	https://www.energists.com/sector/oil-gas-recruiters/	DK	1.0	2.0	0.5	8.5	2023-03-01	2023-01-31	energists.com
oil and gas recruiter	https://www.energists.com/sector/oil-gas-recruiters/	US	1.0	190.0	0.005263157894736842	8.794736842105262	2023-03-01	2023-01-31	energists.com
oil and gas recruiter denver	https://www.energists.com/location/denver-energy-recruiters/	US	1.0	3.0	0.3333333333333333	3.0	2023-03-01	2023-01-31	energists.com
oil and gas recruiters	https://www.energists.com/location/abu-dhabi-energy-recruiters/	AE	1.0	1.0	1.0	23.0	2023-03-01	2023-01-31	energists.com
oil and gas recruiters dallas tx	https://www.energists.com/location/dallas-energy-recruiters/	US	1.0	4.0	0.25	3.25	2023-03-01	2023-01-31	energists.com
oil and gas recruiters oklahoma city	https://www.energists.com/location/oklahoma-city-energy-recruiters/	US	1.0	8.0	0.125	2.25	2023-03-01	2023-01-31	energists.com
oil and gas recruitment agencies brisbane	https://www.energists.com/location/brisbane-energy-recruiters/	GB	1.0	5.0	0.2	3.2	2023-03-01	2023-01-31	energists.com
oil and gas recruitment agencies in abu dhabi	https://www.energists.com/location/abu-dhabi-energy-recruiters/	AE	1.0	5.0	0.2	19.2	2023-03-01	2023-01-31	energists.com
oil gas headhunters	https://www.energists.com/sector/oil-gas-recruiters/	US	1.0	11.0	0.09090909090909091	2.1818181818181817	2023-03-01	2023-01-31	energists.com
recruitment agencies energy sector	https://www.energists.com/location/sydney-energy-recruiters/	AU	1.0	1.0	1.0	4.0	2023-03-01	2023-01-31	energists.com
recruitment agencies in uae for oil and gas	https://www.energists.com/location/dubai-energy-recruiters/	GB	1.0	2.0	0.5	21.0	2023-03-01	2023-01-31	energists.com
renewable energy executive search	https://www.energists.com/sector/renewable-energy-recruiters/	DK	1.0	2.0	0.5	2.0	2023-03-01	2023-01-31	energists.com
the energists	https://www.energists.com/	US	18.0	35.0	0.5142857142857142	1.342857142857143	2023-01-31	2023-01-03	energists.com
energist	https://www.energists.com/	US	8.0	103.0	0.07766990291262135	2.407766990291262	2023-01-31	2023-01-03	energists.com
the energists	http://www.energists.com/	US	8.0	35.0	0.22857142857142856	8.742857142857144	2023-01-31	2023-01-03	energists.com
oil and gas headhunters	https://www.energists.com/sector/oil-gas-recruiters/	US	7.0	108.0	0.06481481481481481	4.074074074074074	2023-01-31	2023-01-03	energists.com
oil and gas recruitment	https://www.energists.com/sector/oil-gas-recruiters/	US	6.0	201.0	0.029850746268656716	31.228855721393035	2023-01-31	2023-01-03	energists.com
headhunters houston oil and gas	https://www.energists.com/location/houston-energy-recruiters/	US	4.0	30.0	0.13333333333333333	2.1333333333333333	2023-01-31	2023-01-03	energists.com
oil and gas recruiters	https://www.energists.com/sector/oil-gas-recruiters/	US	4.0	221.0	0.01809954751131222	4.547511312217194	2023-01-31	2023-01-03	energists.com
oil and gas recruiters houston	https://www.energists.com/location/houston-energy-recruiters/	US	4.0	75.0	0.05333333333333334	4.693333333333333	2023-01-31	2023-01-03	energists.com
energy executive search	https://www.energists.com/sector/power-utilities-recruiters/	US	3.0	188.0	0.015957446808510637	12.175531914893616	2023-01-31	2023-01-03	energists.com
energy recruiters	https://www.energists.com/location/london-energy-recruiters/	GB	3.0	21.0	0.14285714285714285	2.571428571428571	2023-01-31	2023-01-03	energists.com
micah renfro	https://www.energists.com/team/	US	3.0	13.0	0.23076923076923078	2.0	2023-01-31	2023-01-03	energists.com
oil and gas recruiters denver	https://www.energists.com/location/denver-energy-recruiters/	US	3.0	19.0	0.15789473684210525	2.2105263157894735	2023-01-31	2023-01-03	energists.com
renewable energy recruiters	https://www.energists.com/location/boston-energy-recruiters/	US	3.0	14.0	0.21428571428571427	2.7857142857142856	2023-01-31	2023-01-03	energists.com
electric utility recruiters	https://www.energists.com/sector/power-utilities-recruiters/	US	2.0	21.0	0.09523809523809523	1.0	2023-01-31	2023-01-03	energists.com
energists	https://www.energists.com/	US	2.0	12.0	0.16666666666666666	1.25	2023-01-31	2023-01-03	energists.com
energy headhunter	https://www.energists.com/location/phoenix-energy-recruiters/	US	2.0	2.0	1.0	5.0	2023-01-31	2023-01-03	energists.com
energy recruiters	https://www.energists.com/location/houston-energy-recruiters/	US	2.0	111.0	0.018018018018018018	9.63963963963964	2023-01-31	2023-01-03	energists.com
energy recruiters	https://www.energists.com/location/los-angeles-energy-recruiters/	US	2.0	21.0	0.09523809523809523	3.8095238095238093	2023-01-31	2023-01-03	energists.com
energy recruiters	https://www.energists.com/location/new-york-energy-recruiters/	US	2.0	39.0	0.05128205128205128	3.58974358974359	2023-01-31	2023-01-03	energists.com
executive recruiters energy industry	https://www.energists.com/sector/power-utilities-recruiters/	US	2.0	9.0	0.2222222222222222	3.111111111111111	2023-01-31	2023-01-03	energists.com
headhunters oil and gas industry	https://www.energists.com/sector/oil-gas-recruiters/	US	2.0	4.0	0.5	2.25	2023-01-31	2023-01-03	energists.com
oil and gas recruiters tulsa	https://www.energists.com/location/tulsa-energy-recruiters/	US	2.0	10.0	0.2	1.4	2023-01-31	2023-01-03	energists.com
oilfield recruiter	https://www.energists.com/sector/oil-gas-recruiters/	US	2.0	20.0	0.1	4.7	2023-01-31	2023-01-03	energists.com
the energists	https://www.energists.com/contact/	US	2.0	32.0	0.0625	1.375	2023-01-31	2023-01-03	energists.com
the energists	https://www.energists.com/team/	US	2.0	35.0	0.05714285714285714	1.342857142857143	2023-01-31	2023-01-03	energists.com
utility recruiters	https://www.energists.com/sector/power-utilities-recruiters/	IN	2.0	8.0	0.25	1.75	2023-01-31	2023-01-03	energists.com
aberdeen recruitment agencies oil and gas	https://www.energists.com/location/aberdeen-energy-recruiters/	GB	1.0	17.0	0.058823529411764705	11.470588235294118	2023-01-31	2023-01-03	energists.com
brisbane energy	https://www.energists.com/location/brisbane-energy-recruiters/	GB	1.0	1.0	1.0	10.0	2023-01-31	2023-01-03	energists.com
brisbane energy	https://www.energists.com/location/brisbane-energy-recruiters/	US	1.0	2.0	0.5	3.0	2023-01-31	2023-01-03	energists.com
denver executive recruiter	https://www.energists.com/location/denver-energy-recruiters/	US	1.0	56.0	0.017857142857142856	16.80357142857143	2023-01-31	2023-01-03	energists.com
energists	https://www.energists.com/	AE	1.0	1.0	1.0	1.0	2023-01-31	2023-01-03	energists.com
energists	https://www.energists.com/	CA	1.0	1.0	1.0	3.0	2023-01-31	2023-01-03	energists.com
energists	https://www.energists.com/	EG	1.0	1.0	1.0	1.0	2023-01-31	2023-01-03	energists.com
energists	https://www.energists.com/team/	US	1.0	12.0	0.08333333333333333	1.25	2023-01-31	2023-01-03	energists.com
energy executive recruiter	https://www.energists.com/sector/power-utilities-recruiters/	US	1.0	11.0	0.09090909090909091	4.727272727272727	2023-01-31	2023-01-03	energists.com
energy executive recruiters	https://www.energists.com/location/boston-energy-recruiters/	US	1.0	3.0	0.3333333333333333	2.0	2023-01-31	2023-01-03	energists.com
energy executive recruiters	https://www.energists.com/location/pittsburgh-energy-recruiters/	US	1.0	1.0	1.0	1.0	2023-01-31	2023-01-03	energists.com
energy executive search	https://www.energists.com/location/houston-energy-recruiters/	US	1.0	113.0	0.008849557522123894	1.7168141592920354	2023-01-31	2023-01-03	energists.com
energy executive search firms	https://www.energists.com/location/houston-energy-recruiters/	US	1.0	8.0	0.125	5.5	2023-01-31	2023-01-03	energists.com
energy executive search firms	https://www.energists.com/location/new-york-energy-recruiters/	US	1.0	12.0	0.08333333333333333	1.9166666666666665	2023-01-31	2023-01-03	energists.com
energy headhunter	https://www.energists.com/location/tulsa-energy-recruiters/	US	1.0	1.0	1.0	1.0	2023-01-31	2023-01-03	energists.com
energy industry headhunters	https://www.energists.com/location/tulsa-energy-recruiters/	US	1.0	1.0	1.0	3.0	2023-01-31	2023-01-03	energists.com
energy industry recruiters	https://www.energists.com/location/pittsburgh-energy-recruiters/	US	1.0	1.0	1.0	1.0	2023-01-31	2023-01-03	energists.com
energy job recruiters	https://www.energists.com/location/houston-energy-recruiters/	US	1.0	6.0	0.16666666666666666	7.333333333333333	2023-01-31	2023-01-03	energists.com
energy job recruiters	https://www.energists.com/location/new-york-energy-recruiters/	US	1.0	3.0	0.3333333333333333	6.333333333333333	2023-01-31	2023-01-03	energists.com
energy recruiter	https://www.energists.com/location/brisbane-energy-recruiters/	AU	1.0	5.0	0.2	3.4	2023-01-31	2023-01-03	energists.com
energy recruiter	https://www.energists.com/location/london-energy-recruiters/	GB	1.0	24.0	0.041666666666666664	6.833333333333333	2023-01-31	2023-01-03	energists.com
energy recruiters	https://www.energists.com/location/boston-energy-recruiters/	US	1.0	25.0	0.04	3.8	2023-01-31	2023-01-03	energists.com
energy recruiters	https://www.energists.com/location/dallas-energy-recruiters/	US	1.0	9.0	0.1111111111111111	2.0	2023-01-31	2023-01-03	energists.com
energy recruiters	https://www.energists.com/location/sydney-energy-recruiters/	AU	1.0	3.0	0.3333333333333333	1.6666666666666665	2023-01-31	2023-01-03	energists.com
energy recruiters houston	http://www.energists.com/	US	1.0	9.0	0.1111111111111111	1.0	2023-01-31	2023-01-03	energists.com
energy recruiting	https://www.energists.com/location/houston-energy-recruiters/	US	1.0	21.0	0.047619047619047616	6.904761904761905	2023-01-31	2023-01-03	energists.com
energy recruiting firms	https://www.energists.com/location/philadelphia-energy-recruiters/	US	1.0	2.0	0.5	2.5	2023-01-31	2023-01-03	energists.com
